0,1
"well nourished in body, bones rich with marrow.","Ivyansi vyiwe bicuzuye amata, Umusokōro ukiyagagira mu magufa yiwe."
Then Eliphaz the Temanite replied:,"Maze Elifazi w’i Temani arishura,"
Is not your wickedness great? Are not your sins endless?,S’ukw ivyaha vyawe bikomeye? Mber’ ibigabitanyo vyawe ntibigira akagero.
"‘Surely our foes are destroyed, and fire devours their wealth.’","Bati N’ukuri abāri badukūriye hasi bararanduwe, N’amasigarira yo muri bo atongowe n’umuriro."
Then Job replied:,"Maze Yobu arishura,"
Then Bildad the Shuhite replied:,"Maze Biludadi w’i Shuhi arishura,"
Then Job replied:,"Maze Yobu arishura,"
"The pillars of the heavens quake, aghast at his rebuke.","Inkingi z’ijuru ziradegezwa, Zumizwa no gukankamira kwayo."
And Job continued his discourse:,"Maze Yobu yongera kuvuga amajambo yiwe y’ibirāgurāgu,"
But where can wisdom be found? Where does understanding dwell?,"Arik’ ubgenge bgo, buzoboneka hehe? Cank’ ahantu ugutahura kuba ni hehe?"
Where then does wisdom come from? Where does understanding dwell?,None rer’ ubgenge bganduruka he? Kand’ ahantu ugutahura kuba ni hehe?
Job continued his discourse:,"Maze Yobu yongera kuvuga amajambo yiwe y’ibirāgurāgu,"
They brayed among the bushes and huddled in the undergrowth.,Basigaye bābirira mu bisaka nk’inka; Bīryamira hamwe musi y’ ibisuru.
Night pierces my bones; my gnawing pains never rest.,"Mw ijoro amagufa yanje yantobekeranirijwemwo, Uburibge buranguguna ntibumpumekera."
"I thought, ‘Age should speak; advanced years should teach wisdom.’","Naravuze, nt’ Abo ha mbere ni bo bakwiye kuvuga, Nt’ Abamaze imyaka myinshi ni bo bakwiye kwigisha ubgenge."
"I will show no partiality, nor will I flatter anyone;","Muntunge, mvuge ntarobanuye abantu ku butoni; Sinogira umuntu n’umwe nohema."
"to turn them from wrongdoing and keep them from pride,","Kugira ngw igaburuze umuntu imigabo yiwe, Imurinde ubgibone."
Then Elihu said:,"Maze Elihu yongera kuvuga,"
For the ear tests words as the tongue tastes food.,Kuk’ ugutwi kurobanura amajambo Nk’ukw akanwa kumviriza ivyo kurya.
"“Job says, ‘I am innocent, but God denies me justice.","Kuko Yobu avuga, ngo N’ umugororotsi, Kandi ngw Imana yamurīrīriye urubanza:"
"Is there anyone like Job, who drinks scorn like water?","Mbega ni nde muntu yomera nka Yobu, Agotomera ibirogotano nk’ amazi?"
He keeps company with evildoers; he associates with the wicked.,"Agenda yifatanije n’abakora ivy’ ukugabitanya, Kand’ akagendana n’abanyakibi."
‘Job speaks without knowledge; his words lack insight.’,"Bati Yobu avuga ico atazi, Kand’ amagambo yiwe nta bgenge burimwo."
Then Elihu said:,"Nuko Elihu akomeza amajambo yiwe,"
Elihu continued:,"Elihu ashishikara kuja imbere,"
“At this my heart pounds and leaps from its place.,"Ivyo bihindisha agashitsi umutima wanje, Ukamvamwo."
The animals take cover; they remain in their dens.,"Ico gihe ibikōko binyegera mu bgihisho, Bikaguma mu masenga yavyo."
"“Listen to this, Job; stop and consider God’s wonders.","Umve ibi, yewe Yobu: Hagarara, witegereze ibikorwa vy’Imana bitangaje."
Who gives the ibis wisdom or gives the rooster understanding?,Ni nde yashize ubgenge mu mutima w’umuntu? Canke mu mushaha wiwe ni nde yahashize ugutahura?
The Lord said to Job:,"Uhoraho yongera kubaza Yobu,"
Then Job answered the Lord :,"Maze Yobu yishura Uhoraho,"
Then the Lord spoke to Job out of the storm:,"Maz’ Uhoraho yishurira Yobu mu gashururu,"
Its back has rows of shields tightly sealed together;,Ibigaragamba vyayo vy’inkomezi ni vyo igenda yishinzako; Bigerekeranye hamwe nk’ ivyamatanijwe rwose.
Flames stream from its mouth; sparks of fire shoot out.,"Mu kanwa kayo havamw’ imuri zaka, Hagatarukamw’ ibisase vy’ umuriro."
Strength resides in its neck; dismay goes before it.,Mw izosi ryayo habamw’ inkomezi; Gutera akōba kwayo kuyihamiriza imbere.
Iron it treats like straw and bronze like rotten wood.,"Ivyuma ibigereranya n’ivyatsi, N’imiringa nk’ibiti bibongeye."
Nothing on earth is its equal— a creature without fear.,"Nta kindi gihwanye na yo kiri kw isi, Yo yaremwe ar’ inshirabgoba."
Then Job replied to the Lord :,"Maze Yobu yishura Uhoraho,"
Therefore I despise myself and repent in dust and ashes.”,"Ni co kinteye kwizinukwa, nkihana Nigaragura mu mukungugu no mu munyota."
And he also had seven sons and three daughters.,Kand’ avyara n’abahungu ndwi n’abakobga batatu.
"Then the Lord called Samuel. Samuel answered, “Here I am.”",Uhoraho ahamagara Samweli; na we ati Sabge!
"After Saul stopped prophesying, he went to the high place.",Maz’ arangije kuvugishwa aja ha hantu hēra ku mpinga y’umusozi.
"Saul’s uncle said, “Tell me what Samuel said to you.”","Se wabo wa Sauli aramwishura, at’ Enda se mbarira ivyo Samweli yababgiye."
Then the word of the Lord came to Samuel:,"Maz’ ijambo ry’Uhoraho riza kuri Samweli,"
"David was the youngest. The three oldest followed Saul,",Dawidi ni we yar’ umuhererezi; kand’ abo bakuru be batatu bāri bāratabaranye na Sauli.
"When Saul’s servants told him what David had said,","Hanyuma abo bantu ba Sauli baramubarira, bati Dawidi yavuze artya n’artya."
Word came to Saul: “David is in Naioth at Ramah”;,"Maze babgira Sauli, bat’ Erega Dawidi ar’ i Nayoti i Rama."
David lived in Philistine territory a year and four months.,Igihe Dawidi yamaze mu gihugu c’Abafilisitiya n’ umwaka n’amezi ane.
"to those in Aroer, Siphmoth, Eshtemoa","n’ab’i Aroweri, n’ab’i Sifumoti, n’ab’i Eshitemowa;"
"to those in Hormah, Bor Ashan, Athak","n’ab’i Horuma, n’ab’i Korashani, n’ab’i Ataki;"
"The Lord said to Moses,","Uhoraho abarira Mose,"
The Lord said to Moses:,"Uhoraho abarira Mose,"
The Lord said to Moses:,"Uhoraho abarira Mose,"
The Lord said to Moses:,"Uhoraho abarira Mose,"
"The Lord also said to Moses,","Uhoraho abarira Mose,"
"The Lord said to Moses,","Uhoraho abarira Mose,"
"The Lord said to Moses,","Uhoraho abarira Mose,"
"The Lord said to Moses,","Uhoraho abarira Mose,"
"The Lord said to Moses,","Uhoraho abarira Mose,"
"Then the Lord said to Aaron,","Uhoraho abarira Aroni,"
"When Moses heard this, he was satisfied.","Mose avyumvise, arashirwa."
"The Lord said to Moses and Aaron,","Uhoraho abarira Mose na Aroni,"
"the red kite, any kind of black kite,","n’ ikinyamwanira, n’inkōna, ukw amoko yavyo ari;"
"any kind of raven,","n’icitwa igikōna cose, ukw amoko yavyo ari;"
"the little owl, the cormorant, the great owl,","n’igihuna, na shalaki, n’inyanana;"
"the white owl, the desert owl, the osprey,","na tinishemeti, n’ inkongori, n’ikinyakabaka;"
"The Lord said to Moses,","Uhoraho abarira Mose,"
On the eighth day the boy is to be circumcised.,Ku musi ugira umunani uwo mwana az’ akebge.
"The Lord said to Moses and Aaron,","Uhoraho abarira Mose na Aroni,"
"The Lord said to Moses,","Uhoraho abarira Mose,"
"The Lord said to Moses and Aaron,","Uhoraho abarira Mose na Aroni,"
"for defiling molds in fabric or in a house,","ar’ indwara yo mu buryo bg’imibembe ifashe umwambaro cank’ inzu,"
"and for a swelling, a rash or a shiny spot,","ar’ igishundu, ar’ ibintu bitongangiye, ar’ ikibibi,"
"The Lord said to Moses and Aaron,","Uhoraho abarira Mose na Aroni,"
"The Lord said to Moses,","Uhoraho abarira Mose,"
"The Lord said to Moses,","Uhoraho abarira Mose,"
"The Lord said to Moses,","Uhoraho abarira Mose,"
"The Lord said to Moses,","Uhoraho abarira Mose,"
“ ‘The woman he marries must be a virgin.,Kand’ uwo azokwābīra az’ abe inkumi yirongoreye.
"The Lord said to Moses,","Uhoraho abarira Mose,"
"no man with a crippled foot or hand,","ar’ ūvunitse ikirenge cank’ igikonjo,"
"The Lord said to Moses,","Uhoraho abarira Mose,"
"The Lord said to Moses,","Uhoraho abarira Mose,"
"The Lord said to Moses,","Uhoraho abarira Mose,"
"The Lord said to Moses,","Uhoraho abarira Mose,"
"The Lord said to Moses,","Uhoraho abarira Mose,"
"The Lord said to Moses,","Uhoraho abarira Mose,"
"The Lord said to Moses,","Uhoraho abarira Mose,"
"The Lord said to Moses,","Uhoraho abarira Mose,"
"The Lord said to Moses,","Uhoraho abarira Mose,"
Then the Lord said to Moses:,"Uhoraho abarira Mose,"
"The Lord said to Moses at Mount Sinai,","Uhoraho abaririra Mose ku musozi Sinayi,"
"Do not rule over them ruthlessly, but fear your God.","Ntimuze mubatwaze igitugu, ariko mugende muntinya, jewe Imana yanyu."
"The Lord said to Moses,","Uhoraho abarira Mose,"
"for a female, set her value at thirty shekels ;","Ni yaba umukobga cank’ umugore, uzoba ukwiye kumucira shekeli mirongwitatu."
"who build Zion with bloodshed, and Jerusalem with wickedness.","abubakisha Siyoni amaraso muvishije, n’i Yerusalemu mukahubakisha ibigabitanyo!"
but each of them had four faces and four wings.,"Kimwe‐kimwe cari gifise mu maso hane, kandi kimwe‐kimwe nyene cari gifise amababa ane."
The creatures sped back and forth like flashes of lightning.,"Ivyo binyabugingo vyariruka bigakimirana, bisa n’imiravyo irabagiza."
The word of the Lord came to me:,"Maz’ ijambo ry’Uhoraho rinzako,"
The word of the Lord came to me:,"Ijambo ry’Uhoraho ryongera kunzako,"
"When terror comes, they will seek peace in vain.","Ubugesera buraje! Bazorondera amahoro, bayabure."
I heard the wheels being called “the whirling wheels.”,Kand’ ayo makurudumu yitwa Nyawizinguriza: yiswe artyo numva.
"Therefore prophesy against them; prophesy, son of man.”","Nuko rer’ ubabūrire, mwana w’umuntu, ubabūrire."
The word of the Lord came to me:,"Maz’ ijambo ry’Uhoraho rinzako,"
The word of the Lord came to me:,"Ijambo ry’Uhoraho ryongera kunzako,"
The word of the Lord came to me:,"Ijambo ry’Uhoraho ryongera kunzako,"
The word of the Lord came to me:,"Maz’ ijambo ry’Uhoraho rinzako,"
The word of the Lord came to me:,"Ijambo ry’Uhoraho ryongera kunzako,"
The word of the Lord came to me:,"Ijambo ry’Uhoraho rinzako,"
"Your prophets, Israel, are like jackals among ruins.","Yemwe Bisirayeli, ba kamenyi banyu bameze nk’imbgebge zo mu bitongozi!"
Then the word of the Lord came to me:,"Nukw ijambo ry’Uhoraho rinzako,"
The word of the Lord came to me:,"Maz’ ijambo ry’Uhoraho rinzako,"
The word of the Lord came to me:,"Maz’ ijambo ry’Uhoraho rinzako,"
The word of the Lord came to me:,"Ijambo ry’Uhoraho ryongera kunzako,"
"“Son of man, confront Jerusalem with her detestable practices","riti Mwana w’ umuntu, menyesha Yerusalemu ibizira vyaho,"
You slaughtered my children and sacrificed them to the idols.,"ko wungikanya ukica n’abana banje, ukabatanga, ukabibosereza mu muriro nk’ ibimazi?"
The word of the Lord came to me:,"Maz’ ijambo ry’Uhoraho rinzako,"
Then the word of the Lord came to me:,"Ijambo ry’Uhoraho ryongera kunzako,"
The word of the Lord came to me:,"Ijambo ry’Uhoraho ryongera kunzako,"
“Take up a lament concerning the princes of Israel,"Ikindi, cura intimba uririre inda y’ingoma y’Abisirayeli,"
Then the word of the Lord came to me:,"Maz’ ijambo ry’Uhoraho rinzako,"
The word of the Lord came to me:,"Maz’ ijambo ry’Uhoraho rinzako,"
The word of the Lord came to me:,"Ijambo ry’Uhoraho rinzako,"
The word of the Lord came to me:,"Maz’ ijambo ry’Uhoraho rinzako,"
The word of the Lord came to me:,"Ijambo ry’Uhoraho ryongera kunzako,"
The word of the Lord came to me:,"Ijambo ry’Uhoraho ryongera kunzako,"
You have despised my holy things and desecrated my Sabbaths.,"Watītūye ivyera vyanje, uzirūra n’amasabato yanje."
Then the word of the Lord came to me:,"Ijambo ry’Uhoraho rinzako,"
Again the word of the Lord came to me:,"Nukw ijambo ry’Uhoraho rinzako,"
The word of the Lord came to me:,"Ijambo ry’Uhoraho ryongera kunzako,"
The word of the Lord came to me:,"Maz’ ijambo ry’Uhoraho rinzako,"
The word of the Lord came to me:,"Ijambo ry’Uhoraho rinzako,"
The word of the Lord came to me:,"Ijambo ry’Uhoraho ryongera kunzako,"
"“Son of man, take up a lament concerning Tyre.","riti Nawe, mwana w’umuntu, cura intimba uririre Tiro;"
“ ‘Dedan traded in saddle blankets with you.,Ab’i Dedani bar’ abadandaji bawe b’impuzu z’ igiciro kinini zo kwicarwako ku mafarasi.
The shorelands will quake when your sailors cry out.,Imihana izohindishwa agashitsi n’urwamo rw’akāyaga k’abatumbereza bawe.
The word of the Lord came to me:,"Ijambo ry’Uhoraho ryongera kunzako,"
The word of the Lord came to me:,"Ijambo ry’Uhoraho ryongera kunzako,"
The word of the Lord came to me:,"Maz’ ijambo ry’Uhoraho rinzako,"
The word of the Lord came to me:,"Ijambo ry’Uhoraho ryongera kunzako,"
The word of the Lord came to me:,"Ijambo ry’Uhoraho ryanjeko,"
Then the word of the Lord came to me:,"Maz’ ijambo ry’Uhoraho rinzako,"
The word of the Lord came to me:,"Ijambo ry’Uhoraho ryanjeko,"
"therefore, you shepherds, hear the word of the Lord :","nuko rero, ni mwumve ijambo ry’ Uhoraho, yemwe mwa bungere:"
The word of the Lord came to me:,"Ijambo ry’Uhoraho ryongera kunzako,"
Again the word of the Lord came to me:,"Kand’ ijambo ry’Uhoraho ryongera kunzako,"
The word of the Lord came to me:,"Ijambo ry’Uhoraho ryongera kunzako,"
Hold before their eyes the sticks you have written on,Kand’ inkoni wanditseko zize zibe mu kuboko kwawe mu maso yabo.
The word of the Lord came to me:,"Ijambo ry’Uhoraho ryanjeko,"
Then he measured the portico of the gateway;,"Agera n’urubaraza rw’ikirimba rurābana n’ingoro, ruba irenga rimwe."
Each door had two leaves—two hinged leaves for each door.,"amarebe yompi yar’ afise inzugi zibiri zisomana; irebe rimwe ryagira inzugi zibiri, irindi zindi zibiri."
"Then the man brought me to the gate facing east,","Maze hanyuma anjana ku kirimba, ni co kirimba c’ ahahera i burasirazuba:"
"After he is cleansed, he must wait seven days.",Maze ni yamara guhumanurwa bamuharūrire imisi ndwi.
"gold bowls 30 matching silver bowls 410 other articles 1,000","n’amabakure y’izahabu mirongwitatu, n’amabakure y’ifeza y’uburyo bga kabiri amajana ane n’icumi, n’ibikoreshwa bindi igihumbi."
"the descendants of Parosh 2,172",abo mu ba Paroshi n’ibihumbi bibiri n’ijana na mirongwirindwi na babiri.
of Shephatiah 372,Abo mu ba Shefatiya n’amajana atatu na mirongwirindwi na babiri.
of Arah 775,Abo mu ba Ara n’amajana ndwi na mirongwirindwi na batanu.
"of Pahath-Moab (through the line of Jeshua and Joab) 2,812","Abo mu ba Pahati‐mowabu, bandurutse kuri Yosuwa na Yowabu, n’ibihumbi bibiri n’amajana munani n’ icumi na babiri."
"of Elam 1,254",Abo mu ba Elamu n’igihumbi n’amajana abiri na mirongwitanu na bane.
of Zattu 945,Abo mu ba Zatu n’amajana cenda na mirongwine na batanu.
of Zakkai 760,Abo mu ba Zakayi n’amajana ndwi na mirongwitandatu.
of Bani 642,Abo mu ba Bani n’amajana atandatu na mirongwine na babiri.
of Bebai 623,Abo mu ba Bebayi n’amajana atandatu na mirongwibiri na batatu.
"of Azgad 1,222",Abo mu ba Azigadi n’igihumbi n’amajana abiri na mirongwibiri na babiri.
of Adonikam 666,Abo mu ba Adonikamu n’amajana atandatu na mirongwitandatu na batandatu.
"of Bigvai 2,056",Abo mu ba Bigivayi n’ibihumbi bibiri na mirongwitanu na batandatu.
of Adin 454,Abo mu ba Adini n’amajana ane na mirongwitanu na bane.
of Ater (through Hezekiah) 98,"Abo mu ba Ateri, bo mu muryango wa Hezekiya, ni mirongwicenda n’ umunani."
of Bezai 323,Abo mu ba Besayi n’amajana atatu na mirongwibiri na batatu.
of Jorah 112,Abo mu ba Yora n’ijana n’icumi na babiri.
of Hashum 223,Abo mu ba Hashumu n’amajana abiri na mirongwibiri na batatu.
of Gibbar 95,Ab’i Gibari ni mirongwicenda na batanu.
the men of Bethlehem 123,Ab’i Betelehemu n’ijana na mirongwibiri na batatu.
of Netophah 56,Abagabo b’i Netofa ni mirongwitanu na batandatu.
of Anathoth 128,Abagabo b’i Anatoti n’ijana na mirongwibiri n’umunani.
of Azmaveth 42,Ab’i Azimaveti ni mirongwine na babiri.
"of Kiriath Jearim, Kephirah and Beeroth 743",Ab’i Kiriyatarimu n’i Kefira n’i Beroti n’amajana ndwi na mirongwine na batatu.
of Ramah and Geba 621,Ab’i Rama n’i Geba n’amajana atandatu na mirongwibiri n’umwe.
of Mikmash 122,Abagabo b’i Mikimasi n’ijana na mirongwibiri na babiri.
of Bethel and Ai 223,Abagabo b’i Beteli n’i Hayi n’ amajana abiri na mirongwibiri na batatu.
of Nebo 52,Ab’i Nebo ni mirongwitanu na babiri.
of Magbish 156,Ab’i Magibishi n’ijana na mirongwitanu na batandatu.
"of the other Elam 1,254",Ab’i Elamu handi n’igihumbi n’amajana abiri na mirongwitanu na bane.
of Harim 320,Ab’i Harimu n’amajana atatu na mirongwibiri.
"of Lod, Hadid and Ono 725",Ab’i Lodi n’i Hadidi n’i Ono n’amajana ndwi na mirongwibiri na batanu.
of Jericho 345,Ab’i Yeriko n’amajana atatu na mirongwine na batanu.
